timestamp,rpm,avg_in,avg_out,gpu_util,rack_power_w,rack_heat_w,hour,dow
2025-01-06 15:13:00,261.51396859215623,66,57,0.19352033675819563,11095.799160276381,11095.799160276381,15,0
2025-01-06 15:14:00,266.3022956539413,337,104,0.3835862650315313,13330.974476770807,13330.974476770807,15,0
2025-01-06 15:15:00,256.9207756796588,44,120,0.3900913777402819,13407.474602225715,13407.474602225715,15,0
2025-01-06 15:16:00,267.32932061954693,21,41,0.13934540837293882,10458.702002465761,10458.702002465761,15,0
2025-01-06 15:17:00,250.46635228437933,17,225,0.7062107524618313,17125.038448951134,17125.038448951134,15,0
2025-01-06 15:18:00,294.16968298575307,64,59,0.22479466608161297,11463.58527311977,11463.58527311977,15,0
2025-01-06 15:19:00,234.87332697492488,148,1526,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:20:00,250.60361938473514,163,755,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:21:00,244.2814448530471,79,72,0.2278942312608219,11500.036159627265,11500.036159627265,15,0
2025-01-06 15:22:00,245.41155872985104,62,234,0.7241686078853354,17336.222828731545,17336.222828731545,15,0
2025-01-06 15:23:00,256.19893569264747,243,79,0.2789365912353699,12100.29431292795,12100.29431292795,15,0
2025-01-06 15:24:00,274.13345800222487,396,119,0.4530055393486766,14147.345142740436,14147.345142740436,15,0
2025-01-06 15:25:00,267.2093142206321,71,401,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:26:00,259.1634753757042,409,52,0.21262203458948398,11320.435126772332,11320.435126772332,15,0
2025-01-06 15:27:00,258.15594477084284,114,53,0.1832907207872984,10975.498876458629,10975.498876458629,15,0
2025-01-06 15:28:00,278.5058554619921,62,1415,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:29:00,248.2796060097828,1101,282,0.9890838804414723,20451.626433991714,20451.626433991714,15,0
2025-01-06 15:30:00,254.02766521554392,219,44,0.16289524031946753,10735.648026156938,10735.648026156938,15,0
2025-01-06 15:31:00,250.37876590058008,19,1759,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:32:00,256.26085836403286,408,75,0.2838089006381664,12157.592671504837,12157.592671504837,15,0
2025-01-06 15:33:00,236.83220087786125,152,52,0.16894030329287438,10806.737966724204,10806.737966724204,15,0
2025-01-06 15:34:00,270.7416623279352,110,79,0.2797663844055331,12110.05268060907,12110.05268060907,15,0
2025-01-06 15:35:00,234.25576353981145,117,319,0.9455148255875641,19939.254348909748,19939.254348909748,15,0
2025-01-06 15:36:00,243.72548908020696,129,92,0.2933845574802991,12270.20239596832,12270.20239596832,15,0
2025-01-06 15:37:00,251.63469617413108,475,263,0.8770517639569194,19134.12874413337,19134.12874413337,15,0
2025-01-06 15:38:00,262.47356483858385,171,98,0.3402313584220143,12821.120775042888,12821.120775042888,15,0
2025-01-06 15:39:00,271.0061983687291,280,329,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:40:00,237.51775056219472,44,142,0.42594849934153584,13829.15435225646,13829.15435225646,15,0
2025-01-06 15:41:00,243.20268825326275,18,197,0.600710639985559,15884.35712623017,15884.35712623017,15,0
2025-01-06 15:42:00,252.2283287854146,418,122,0.42857796866121695,13860.076911455912,13860.076911455912,15,0
2025-01-06 15:43:00,246.97466983191973,269,216,0.6945133527898442,16987.477028808567,16987.477028808567,15,0
2025-01-06 15:44:00,275.2449333480155,133,88,0.3180225834058528,12559.94558085283,12559.94558085283,15,0
2025-01-06 15:45:00,273.33039555338513,45,242,0.831949391465616,18603.724843635642,18603.724843635642,15,0
2025-01-06 15:46:00,265.7398704259191,129,72,0.25344940141872035,11800.56496068415,11800.56496068415,15,0
2025-01-06 15:47:00,262.23890559463143,50,232,0.7659561367576526,17827.64416826999,17827.64416826999,15,0
2025-01-06 15:48:00,256.44865706527764,99,139,0.45615804875486266,14184.418653357186,14184.418653357186,15,0
2025-01-06 15:49:00,232.91142082022992,1251,602,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:50:00,245.77879101728405,86,1468,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:51:00,272.5120865226242,101,359,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:52:00,256.1822777111383,50,280,0.9019751027746329,19427.22720862968,19427.22720862968,15,0
2025-01-06 15:53:00,264.2128523319566,13,207,0.6850819083590691,16876.56324230265,16876.56324230265,15,0
2025-01-06 15:54:00,256.5128957726085,31,282,0.907521249168841,19492.44989022557,19492.44989022557,15,0
2025-01-06 15:55:00,285.1193045381602,320,75,0.30531525527627984,12410.507402049052,12410.507402049052,15,0
2025-01-06 15:56:00,250.46620526528005,53,332,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:57:00,248.40994713206535,325,303,0.9744915217701646,20280.020296017134,20280.020296017134,15,0
2025-01-06 15:58:00,259.3259449339354,138,364,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 15:59:00,259.55527108735686,432,372,1.0,20579.999999999996,20579.999999999996,15,0
2025-01-06 16:00:00,254.02661904608706,372,68,0.2552967521413175,11822.289805181894,11822.289805181894,16,0
2025-01-06 16:01:00,267.33495211800755,469,113,0.42985232509307963,13875.063343094616,13875.063343094616,16,0
2025-01-06 16:02:00,275.39203561740516,76,91,0.3219791883093495,12606.47525451795,12606.47525451795,16,0
2025-01-06 16:03:00,264.8893358483771,124,481,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:04:00,276.31978082874986,147,189,0.6697300687836825,16696.025608896103,16696.025608896103,16,0
2025-01-06 16:05:00,263.7848801357995,90,103,0.34951496617993427,12930.296002276027,12930.296002276027,16,0
2025-01-06 16:06:00,280.56683784956016,215,386,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:07:00,250.79853270433486,236,580,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:08:00,239.84566658460187,56,157,0.4762935195592552,14421.211790016841,14421.211790016841,16,0
2025-01-06 16:09:00,267.5671002455571,226,533,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:10:00,258.0292675432902,40,1005,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:11:00,246.65061882001092,40,61,0.1921819404972585,11080.05962024776,11080.05962024776,16,0
2025-01-06 16:12:00,225.42056164860688,1046,87,0.34339065557804443,12858.274109597802,12858.274109597802,16,0
2025-01-06 16:13:00,271.52316849065704,1833,70,0.4449585923640642,14052.713046201397,14052.713046201397,16,0
2025-01-06 16:14:00,257.96895793094745,188,53,0.1911120030005102,11067.477155286002,11067.477155286002,16,0
2025-01-06 16:15:00,256.2702064203877,321,197,0.6653415234189315,16644.416315406634,16644.416315406634,16,0
2025-01-06 16:16:00,215.50876650919184,84,12,0.03986912180420049,9288.860872417397,9288.860872417397,16,0
2025-01-06 16:17:00,261.58582976236835,284,298,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:18:00,241.15790745468433,140,47,0.15574781523115028,10651.594307118326,10651.594307118326,16,0
2025-01-06 16:19:00,238.7368886201023,791,39,0.19506793274334192,11113.9988890617,11113.9988890617,16,0
2025-01-06 16:20:00,246.18085070487865,5,522,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:21:00,258.5304427230547,364,695,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:22:00,266.38842851632046,268,80,0.2961351363673096,12302.54920367956,12302.54920367956,16,0
2025-01-06 16:23:00,250.7442616244433,50,101,0.3217884690847022,12604.232396436097,12604.232396436097,16,0
2025-01-06 16:24:00,251.69793168646868,145,453,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:25:00,257.3428383022105,38,57,0.18743136723010997,11024.192878626092,11024.192878626092,16,0
2025-01-06 16:26:00,235.81650359861948,111,108,0.3292587931495724,12692.083407438971,12692.083407438971,16,0
2025-01-06 16:27:00,242.80920661689376,273,64,0.2218669125461867,11429.154891543154,11429.154891543154,16,0
2025-01-06 16:28:00,355.7549998291618,454,252,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:29:00,255.24712512791143,80,136,0.4424283502217132,14022.957398607346,14022.957398607346,16,0
2025-01-06 16:30:00,254.19457171370834,229,136,0.4563851706309872,14187.089606620411,14187.089606620411,16,0
2025-01-06 16:31:00,272.11661776400655,991,350,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:32:00,263.10551057097166,218,331,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:33:00,293.37724982905155,245,163,0.6277050741134081,16201.811671573678,16201.811671573678,16,0
2025-01-06 16:34:00,254.54011894935732,304,67,0.24541909802033865,11706.128592719184,11706.128592719184,16,0
2025-01-06 16:35:00,265.0019581478206,72,149,0.5015162057947504,14717.830580146267,14717.830580146267,16,0
2025-01-06 16:36:00,242.23013121807298,421,652,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:37:00,260.9908388932316,1118,149,0.607673669889741,15966.242357903355,15966.242357903355,16,0
2025-01-06 16:38:00,252.72140620295252,287,367,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:39:00,271.85250695989436,226,778,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:40:00,268.06712385018847,15,98,0.33005764624054457,12701.477919788804,12701.477919788804,16,0
2025-01-06 16:41:00,258.28434505661096,85,89,0.296488904429568,12306.70951609172,12306.70951609172,16,0
2025-01-06 16:42:00,259.14537691611366,46,866,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:43:00,257.9649152191839,50,40,0.1343567266766583,10400.0351057175,10400.0351057175,16,0
2025-01-06 16:44:00,291.41521703718087,69,678,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:45:00,231.80731749758326,66,99,0.2932362566344428,12268.458378021047,12268.458378021047,16,0
2025-01-06 16:46:00,255.18331817163136,928,142,0.5516212727810098,15307.066167904675,15307.066167904675,16,0
2025-01-06 16:47:00,270.426235754468,150,111,0.3921180418439786,13431.308172085188,13431.308172085188,16,0
2025-01-06 16:48:00,266.03382425896297,868,78,0.3555985450928138,13001.83889029149,13001.83889029149,16,0
2025-01-06 16:49:00,256.2585629823766,451,52,0.21472332089898308,11345.14625377204,11345.14625377204,16,0
2025-01-06 16:50:00,269.14820238857175,278,262,0.9126366962659154,19552.607548087162,19552.607548087162,16,0
2025-01-06 16:51:00,255.78129536158204,145,326,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:52:00,261.07757403796006,33,108,0.35604454159426796,13007.083809148591,13007.083809148591,16,0
2025-01-06 16:53:00,239.84368386783274,1454,658,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:54:00,260.2725064510613,264,116,0.4060251100636556,13594.85529434859,13594.85529434859,16,0
2025-01-06 16:55:00,231.51214509948676,106,553,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:56:00,251.40606176239592,89,556,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:57:00,229.43983814480873,71,80,0.23622743335659266,11598.034616273528,11598.034616273528,16,0
2025-01-06 16:58:00,251.50404906351406,305,326,1.0,20579.999999999996,20579.999999999996,16,0
2025-01-06 16:59:00,265.3336806964747,58,62,0.21204583315659933,11313.658997921608,11313.658997921608,16,0
2025-01-06 17:00:00,129.28315614221285,19,146,0.23696525161233098,11606.711358961013,11606.711358961013,17,0
2025-01-06 17:01:00,167.82403220094324,51,106,0.2259331033505198,11476.973295402113,11476.973295402113,17,0
2025-01-06 17:02:00,135.3994928484521,34,61,0.10516027277896446,10056.684807880623,10056.684807880623,17,0
2025-01-06 17:03:00,118.85870771227947,99,92,0.14159043556225293,10485.103522212095,10485.103522212095,17,0
2025-01-06 17:04:00,160.0888988861231,26,55,0.1117954143888093,10134.714073212397,10134.714073212397,17,0
2025-01-06 17:05:00,133.927416043751,71,445,0.7489332711346592,17627.45526854359,17627.45526854359,17,0
2025-01-06 17:06:00,167.89476523162358,142,15,0.04141404209046715,9307.029134983895,9307.029134983895,17,0
2025-01-06 17:07:00,127.54236961309549,273,191,0.31901535199475506,12571.62053945832,12571.62053945832,17,0
2025-01-06 17:08:00,141.4593804937438,469,885,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:09:00,152.81399268289607,440,212,0.43297297926820555,13911.762236194098,13911.762236194098,17,0
2025-01-06 17:10:00,132.37000371823598,252,175,0.303458233524056,12388.668826242898,12388.668826242898,17,0
2025-01-06 17:11:00,148.76193455379476,248,41,0.09161255802937861,9897.363682425494,9897.363682425494,17,0
2025-01-06 17:12:00,119.89697397525572,201,119,0.18838812035862054,11035.444295417377,11035.444295417377,17,0
2025-01-06 17:13:00,160.86041513182673,71,98,0.20181279581747097,11193.318478813459,11193.318478813459,17,0
2025-01-06 17:14:00,161.13915920015143,81,1085,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:15:00,155.93370343240295,870,58,0.16957790248273819,10814.236133197002,10814.236133197002,17,0
2025-01-06 17:16:00,149.35423739543486,946,1640,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:17:00,123.36300355963937,42,599,0.9258393417150934,19707.870658569496,19707.870658569496,17,0
2025-01-06 17:18:00,157.30795213606007,74,1790,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:19:00,136.95368366914843,235,156,0.2804697313474436,12118.324040645935,12118.324040645935,17,0
2025-01-06 17:20:00,124.25606502699462,102,191,0.30194223801559694,12370.840719063419,12370.840719063419,17,0
2025-01-06 17:21:00,103.46948188763312,172,180,0.2402216471157882,11645.00657008167,11645.00657008167,17,0
2025-01-06 17:22:00,116.86439847987108,38,664,0.9718248603588613,20248.66035782021,20248.66035782021,17,0
2025-01-06 17:23:00,134.9245537972662,270,212,0.37272907986494785,13203.293979211785,13203.293979211785,17,0
2025-01-06 17:24:00,111.36851242509103,102,199,0.2817623364354803,12133.525076481248,12133.525076481248,17,0
2025-01-06 17:25:00,122.62596329883593,52,300,0.46250425824210945,14259.050076927208,14259.050076927208,17,0
2025-01-06 17:26:00,125.20089032988413,27,26,0.04209879937342354,9315.081880631462,9315.081880631462,17,0
2025-01-06 17:27:00,125.8530382739493,166,106,0.1754601108602643,10883.410903716709,10883.410903716709,17,0
2025-01-06 17:28:00,129.88282637581378,246,1196,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:29:00,124.6331915818812,492,298,0.4898084429167931,14580.147288701486,14580.147288701486,17,0
2025-01-06 17:30:00,156.74652441153236,26,357,0.7011794525342547,17065.870361802834,17065.870361802834,17,0
2025-01-06 17:31:00,145.79175834581247,222,270,0.5055329220641046,14765.067163473866,14765.067163473866,17,0
2025-01-06 17:32:00,125.6946748332035,167,65,0.11087317775912159,10123.868570447272,10123.868570447272,17,0
2025-01-06 17:33:00,131.56014376745372,161,1686,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:34:00,147.66672525738275,252,240,0.45850518192417333,14212.020939428276,14212.020939428276,17,0
2025-01-06 17:35:00,129.4497505483174,186,54,0.09741093728760884,9965.55262250228,9965.55262250228,17,0
2025-01-06 17:36:00,118.79929765446104,161,170,0.2604179604000498,11882.515214304583,11882.515214304583,17,0
2025-01-06 17:37:00,98.48425844909403,387,874,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:38:00,121.7235938781394,24,714,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:39:00,139.70242064916832,399,497,0.8911268157158825,19299.65135281878,19299.65135281878,17,0
2025-01-06 17:40:00,131.4018537946389,299,557,0.9312558879970887,19771.569242845762,19771.569242845762,17,0
2025-01-06 17:41:00,146.9338336264007,123,223,0.417108420206945,13725.195021633674,13725.195021633674,17,0
2025-01-06 17:42:00,145.6142921614807,139,257,0.4762194079897759,14420.340237959766,14420.340237959766,17,0
2025-01-06 17:43:00,137.5553237718283,226,70,0.13331403462219696,10387.773047157036,10387.773047157036,17,0
2025-01-06 17:44:00,119.04018038191411,472,14,0.04424326704194475,9340.300820413271,9340.300820413271,17,0
2025-01-06 17:45:00,142.97712043693463,31,141,0.25384396257574093,11805.204999890713,11805.204999890713,17,0
2025-01-06 17:46:00,124.912793510625,314,98,0.16936092920148907,10811.68452740951,10811.68452740951,17,0
2025-01-06 17:47:00,143.207462009452,80,38,0.07279712652147144,9676.094207892505,9676.094207892505,17,0
2025-01-06 17:48:00,164.45545090522597,804,173,0.4107274886358019,13650.155266357031,13650.155266357031,17,0
2025-01-06 17:49:00,126.85551692770828,136,97,0.1610007935674164,10713.369332352817,10713.369332352817,17,0
2025-01-06 17:50:00,140.61356342845514,392,59,0.12666938505513334,10309.63196824837,10309.63196824837,17,0
2025-01-06 17:51:00,141.59719801000233,234,130,0.24390117357222907,11688.277801209413,11688.277801209413,17,0
2025-01-06 17:52:00,126.22749393938263,15,1036,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:53:00,120.03396369243,65,26,0.04226195805004306,9317.000626668507,9317.000626668507,17,0
2025-01-06 17:54:00,126.1550445974422,443,119,0.21094174748730646,11300.674950450722,11300.674950450722,17,0
2025-01-06 17:55:00,121.76570000072192,134,415,0.6384581536704519,16328.267887164515,16328.267887164515,17,0
2025-01-06 17:56:00,120.86951241555154,650,454,0.7186699759041335,17271.55891663261,17271.55891663261,17,0
2025-01-06 17:57:00,137.09669353754478,469,86,0.17416992441498919,10868.238311120273,10868.238311120273,17,0
2025-01-06 17:58:00,128.992942722151,69,1239,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 17:59:00,149.88858821434403,1268,492,1.0,20579.999999999996,20579.999999999996,17,0
2025-01-06 18:00:00,115.65949498454206,17,162,0.23502973209983816,11583.949649494096,11583.949649494096,18,0
2025-01-06 18:01:00,146.30372492940614,195,119,0.22951396848300584,11519.084269360148,11519.084269360148,18,0
2025-01-06 18:02:00,148.41382621700708,94,46,0.09115082493494518,9891.933701234955,9891.933701234955,18,0
2025-01-06 18:03:00,114.94719134124941,80,591,0.8530039490781882,18851.32644115949,18851.32644115949,18,0
2025-01-06 18:04:00,163.20341734829202,73,1125,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 18:05:00,134.11042831243978,84,401,0.6769223869070397,16780.607270026787,16780.607270026787,18,0
2025-01-06 18:06:00,128.2915074531755,128,30,0.05495152902577684,9466.229981343136,9466.229981343136,18,0
2025-01-06 18:07:00,126.82516463915981,38,408,0.6488164047665017,16450.08092005406,16450.08092005406,18,0
2025-01-06 18:08:00,132.1418870582076,40,66,0.11121942160732473,10127.940398102139,10127.940398102139,18,0
2025-01-06 18:09:00,105.1337883175749,109,43,0.0612842374401197,9540.702632295806,9540.702632295806,18,0
2025-01-06 18:10:00,135.31699916028222,15,58,0.09895055563595637,9983.658534278848,9983.658534278848,18,0
2025-01-06 18:11:00,128.66129175374684,370,58,0.11311471900016909,10150.229095441988,10150.229095441988,18,0
2025-01-06 18:12:00,141.34738679783024,51,25,0.047174690343775846,9374.774358442804,9374.774358442804,18,0
2025-01-06 18:13:00,141.8518293364463,168,138,0.25462403365892106,11814.378635828909,11814.378635828909,18,0
2025-01-06 18:14:00,160.34079957007748,37,297,0.5977371390639514,15849.388755392067,15849.388755392067,18,0
2025-01-06 18:15:00,128.52149845462625,79,62,0.10383466062646678,10041.095608967249,10041.095608967249,18,0
2025-01-06 18:16:00,152.70357751894466,615,340,0.6881204961947444,16912.297035250194,16912.297035250194,18,0
2025-01-06 18:17:00,149.49688649164398,49,139,0.2628030683784358,11910.564084130407,11910.564084130407,18,0
2025-01-06 18:18:00,138.499266912103,1224,780,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 18:19:00,123.4169469872868,205,132,0.21417982675085398,11338.754762590044,11338.754762590044,18,0
2025-01-06 18:20:00,161.55833358268492,437,66,0.16270270511222892,10733.383812119813,10733.383812119813,18,0
2025-01-06 18:21:00,120.51779509789208,182,122,0.1929289036525422,11088.843906953896,11088.843906953896,18,0
2025-01-06 18:22:00,123.9690925756278,54,205,0.3204601043079978,12588.610826662054,12588.610826662054,18,0
2025-01-06 18:23:00,120.99245296139493,69,199,0.30444725976410997,12400.299774825933,12400.299774825933,18,0
2025-01-06 18:24:00,146.2353432080173,158,194,0.36424786737396975,13103.554920317885,13103.554920317885,18,0
2025-01-06 18:25:00,135.8605979074215,229,204,0.35940789004759127,13046.636786959672,13046.636786959672,18,0
2025-01-06 18:26:00,130.57101030448726,93,182,0.3021086750920074,12372.798019082005,12372.798019082005,18,0
2025-01-06 18:27:00,155.41076543863178,247,70,0.151978777701862,10607.270425773897,10607.270425773897,18,0
2025-01-06 18:28:00,149.79138387234934,65,384,0.723055492567153,17323.132592589714,17323.132592589714,18,0
2025-01-06 18:29:00,132.71940113708706,1422,125,0.2860103094504226,12183.48123913697,12183.48123913697,18,0
2025-01-06 18:30:00,152.82187276499434,90,156,0.30373347212042623,12391.905632136211,12391.905632136211,18,0
2025-01-06 18:31:00,144.33654169939703,364,147,0.2871094375303839,12196.406985357315,12196.406985357315,18,0
2025-01-06 18:32:00,118.33652210482356,28,106,0.15817648454678082,10680.155458270143,10680.155458270143,18,0
2025-01-06 18:33:00,140.46834017047152,1992,434,0.8786294677662994,19152.68254093168,19152.68254093168,18,0
2025-01-06 18:34:00,151.18153094277295,128,357,0.6827105968157388,16848.676618553087,16848.676618553087,18,0
2025-01-06 18:35:00,150.51564144401402,125,233,0.44621616203089987,14067.50206548338,14067.50206548338,18,0
2025-01-06 18:36:00,125.74680436633226,25,125,0.19778924436787676,11146.00151376623,11146.00151376623,18,0
2025-01-06 18:37:00,136.40683107350768,55,774,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 18:38:00,151.4487469802657,89,263,0.5035039800648083,14741.206805562146,14741.206805562146,18,0
2025-01-06 18:39:00,145.32153248921682,137,70,0.13545177840765754,10412.912914074052,10412.912914074052,18,0
2025-01-06 18:40:00,140.77492354740212,450,821,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 18:41:00,167.83525731244885,134,49,0.11216989697048665,10139.117988372922,10139.117988372922,18,0
2025-01-06 18:42:00,128.63408953526132,1986,214,0.4505408985972528,14118.360967503693,14118.360967503693,18,0
2025-01-06 18:43:00,122.87494438183451,998,294,0.502660918308688,14731.292399310169,14731.292399310169,18,0
2025-01-06 18:44:00,125.06484001139681,132,99,0.16164630571473038,10720.96055520523,10720.96055520523,18,0
2025-01-06 18:45:00,149.33678827886038,249,77,0.1592303505023349,10692.548921907457,10692.548921907457,18,0
2025-01-06 18:46:00,115.55584198440778,71,180,0.2634191714569562,11917.809456333804,11917.809456333804,18,0
2025-01-06 18:47:00,119.38612749272568,10,79,0.11839124309695295,10212.281018820167,10212.281018820167,18,0
2025-01-06 18:48:00,127.48487321737213,51,1404,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 18:49:00,147.2103209434695,363,767,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 18:50:00,136.74654052634753,119,2307,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 18:51:00,128.45269841584587,353,26,0.0606403780438139,9533.130845795251,9533.130845795251,18,0
2025-01-06 18:52:00,136.69444201055347,221,83,0.15440776345442103,10635.83529822399,10635.83529822399,18,0
2025-01-06 18:53:00,111.63279249015594,84,244,0.34438716483213105,12869.99305842586,12869.99305842586,18,0
2025-01-06 18:54:00,95.21880643671201,109,484,0.5803982997344417,15645.484004877033,15645.484004877033,18,0
2025-01-06 18:55:00,125.98029885760974,1666,185,0.3787807652318799,13274.461799126906,13274.461799126906,18,0
2025-01-06 18:56:00,114.35256739015227,190,24,0.043358681802099404,9329.898097992691,9329.898097992691,18,0
2025-01-06 18:57:00,112.44509471567204,1311,851,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 18:58:00,142.5797418659581,95,1455,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 18:59:00,118.77886208933965,47,719,1.0,20579.999999999996,20579.999999999996,18,0
2025-01-06 19:00:00,148.20703047542074,10,104,0.19328666891169455,11093.051226401529,11093.051226401529,19,0
2025-01-06 19:01:00,138.54705727905258,105,75,0.13594929995507035,10418.763767471626,10418.763767471626,19,0
2025-01-06 19:02:00,150.9051030174762,1274,324,0.6912711260725556,16949.348442613253,16949.348442613253,19,0
2025-01-06 19:03:00,158.90124247132732,133,23,0.05448988439745932,9460.801040514123,9460.801040514123,19,0
2025-01-06 19:04:00,131.96956352439022,143,67,0.11838769594500505,10212.23930431326,10212.23930431326,19,0
2025-01-06 19:05:00,144.51943064585546,84,737,1.0,20579.999999999996,20579.999999999996,19,0
2025-01-06 19:06:00,135.00751427292667,195,406,0.6961324954697781,17006.51814672459,17006.51814672459,19,0
2025-01-06 19:07:00,148.07236887431023,488,512,0.9777712091333619,20318.589419408334,20318.589419408334,19,0
2025-01-06 19:08:00,150.87880811302148,110,405,0.7707392447773513,17883.893518581648,17883.893518581648,19,0
2025-01-06 19:09:00,144.55839501350647,453,99,0.20617641088801358,11244.63459204304,11244.63459204304,19,0
2025-01-06 19:10:00,117.36754790808511,224,274,0.41293815605661277,13676.152715225766,13676.152715225766,19,0
2025-01-06 19:11:00,143.714492323009,316,88,0.17700834971117274,10901.618192603391,10901.618192603391,19,0
2025-01-06 19:12:00,153.58217938254742,1482,822,1.0,20579.999999999996,20579.999999999996,19,0
2025-01-06 19:13:00,139.48022927669987,293,28,0.06584629157104206,9594.352388875453,9594.352388875453,19,0
2025-01-06 19:14:00,153.42522175469793,1559,537,1.0,20579.999999999996,20579.999999999996,19,0
2025-01-06 19:15:00,123.08007190487906,35,46,0.07256595906058494,9673.37567855248,9673.37567855248,19,0
2025-01-06 19:16:00,127.71927477410559,65,589,0.9437922242161512,19918.996556781938,19918.996556781938,19,0
2025-01-06 19:17:00,131.0607161633017,17,58,0.09594736595788378,9948.341023664712,9948.341023664712,19,0
2025-01-06 19:18:00,149.95323718242875,53,39,0.07641367044754598,9718.62476446314,9718.62476446314,19,0
2025-01-06 19:19:00,143.96717268786966,292,235,0.4404195757809746,13999.334211184261,13999.334211184261,19,0
2025-01-06 19:20:00,140.52492201406952,188,297,0.5327065585350019,15084.629128371624,15084.629128371624,19,0
2025-01-06 19:21:00,142.3925665508608,383,287,0.5335568129132878,15094.628119860266,15094.628119860266,19,0
2025-01-06 19:22:00,129.24422923790289,69,160,0.2622042300663954,11903.52174558081,11903.52174558081,19,0
2025-01-06 19:23:00,147.3992807703736,1204,190,0.4240185976827747,13806.45870874943,13806.45870874943,19,0
2025-01-06 19:24:00,133.67740160092865,17,875,1.0,20579.999999999996,20579.999999999996,19,0
2025-01-06 19:25:00,133.15263188532572,85,961,1.0,20579.999999999996,20579.999999999996,19,0
2025-01-06 19:26:00,134.89881552233823,29,390,0.6592617530256271,16572.918215581372,16572.918215581372,19,0
2025-01-06 19:27:00,126.05951453315701,77,489,0.7745831920085277,17929.09833802028,17929.09833802028,19,0
2025-01-06 19:28:00,149.15179020862172,98,201,0.3808342376660141,13298.610634952325,13298.610634952325,19,0
2025-01-06 19:29:00,133.50558074674817,13,821,1.0,20579.999999999996,20579.999999999996,19,0
2025-01-06 19:30:00,122.06147551283419,240,187,0.29752484656253336,12318.892195575392,12318.892195575392,19,0
2025-01-06 19:31:00,141.1723498911449,174,73,0.13905476464277775,10455.284032199066,10455.284032199066,19,0
2025-01-06 19:32:00,124.61274663675813,278,430,0.6842278229913329,16866.51919837807,16866.51919837807,19,0
2025-01-06 19:33:00,119.85012065091603,78,707,1.0,20579.999999999996,20579.999999999996,19,0
2025-01-06 19:34:00,114.81428850945926,45,198,0.28631813197046396,12187.101231972656,12187.101231972656,19,0
2025-01-06 19:35:00,121.51167037008452,1123,534,0.8679477354809829,19027.06536925636,19027.06536925636,19,0
